Slice,Mean
1023,42.387142857142855
1024,42.23571428571429
1025,42.042857142857144
1026,42.104285714285716
1027,42.40571428571429
1028,42.174285714285716
1029,111.26428571428572
1030,111.39142857142858
1031,111.27714285714286
1032,110.88857142857142
1033,110.87857142857143
1034,111.20857142857143
1035,110.98428571428572
1036,111.49857142857142
1037,111.36
1038,41.674285714285716
1039,41.972857142857144
1040,42.182857142857145
1041,42.30142857142857
1042,42.28
1043,42.22142857142857
1044,42.03142857142857
1045,42.355714285714285
1046,42.15571428571429
1047,42.21
1048,42.28857142857143
1049,42.207142857142856
1050,41.94285714285714
1051,41.847142857142856
1052,42.24285714285714
1053,41.86714285714286
1054,111.18714285714286
1055,111.84714285714286
1056,111.76
1057,111.30428571428571
1058,111.35714285714286
1059,111.12571428571428
1060,111.12857142857143
1061,111.55571428571429
1062,111.42285714285714
1063,69.00285714285714
1064,42.16428571428571
1065,42.17285714285714
1066,41.955714285714286
1067,42.244285714285716
1068,41.75714285714286
1069,41.88428571428572
1070,41.83571428571429
1071,41.99
1072,41.784285714285716
1073,42.22857142857143
1074,42.0
1075,42.29142857142857
1076,42.357142857142854
1077,42.34
1078,42.357142857142854
1079,42.26
1080,42.41428571428571
1081,41.57714285714286
1082,111.14714285714285
1083,111.39571428571429
1084,111.38142857142857
1085,111.25285714285714
1086,111.06142857142858
1087,111.16571428571429
1088,111.21428571428571
1089,110.89857142857143
1090,110.93285714285715
1091,42.308571428571426
1092,42.21142857142857
1093,42.01857142857143
1094,41.89714285714286
1095,42.41142857142857
1096,42.95857142857143
1097,42.89
1098,42.50142857142857
1099,42.50857142857143
1100,42.38285714285714
1101,42.45142857142857
1102,42.324285714285715
1103,110.95571428571428
1104,111.37714285714286
1105,111.46571428571428
1106,111.24428571428571
1107,111.23428571428572
1108,110.93428571428572
1109,111.05571428571429
1110,111.02
1111,111.47285714285714
1112,41.68857142857143
1113,41.55
1114,41.94
1115,42.18857142857143
1116,42.07714285714286
1117,41.84142857142857
1118,41.98142857142857
1119,42.19
1120,41.83571428571429
1121,41.917142857142856
1122,42.037142857142854
1123,42.45285714285714
1124,42.54142857142857
1125,42.48571428571429
1126,111.22571428571429
1127,111.17428571428572
1128,111.32714285714286
1129,110.99571428571429
1130,111.02857142857142
1131,111.73142857142857
1132,111.24571428571429
1133,111.23571428571428
1134,111.26
1135,42.184285714285714
1136,41.425714285714285
1137,41.87571428571429
1138,41.74857142857143
1139,42.20428571428572
1140,42.247142857142855
1141,42.10285714285714
1142,41.49142857142857
1143,41.965714285714284
1144,41.95428571428572
1145,42.174285714285716
1146,41.75714285714286
1147,42.152857142857144
1148,41.83857142857143
1149,42.034285714285716
1150,111.55285714285715
1151,111.33
1152,111.79
1153,111.37571428571428
1154,111.19857142857143
1155,111.63714285714286
1156,111.45285714285714
1157,111.85142857142857
1158,111.66857142857143
1159,41.45
1160,41.57857142857143
1161,41.66571428571429
1162,41.88142857142857
1163,42.06857142857143
1164,41.89857142857143
1165,42.27
1166,42.36
1167,41.91
1168,42.20142857142857
1169,42.3
1170,42.00857142857143
1171,41.885714285714286
1172,41.72571428571428
1173,42.08571428571429
1174,42.05285714285714
1175,42.09142857142857
1176,42.2
1177,42.244285714285716
1178,42.04857142857143
1179,42.371428571428574
1180,111.32857142857142
1181,111.27142857142857
1182,110.99571428571429
1183,111.04571428571428
1184,111.14142857142858
1185,110.92
1186,110.74142857142857
1187,111.05714285714286
1188,111.10714285714286
1189,41.707142857142856
1190,41.59
1191,41.91142857142857
1192,41.69428571428571
1193,42.01428571428571
1194,41.28857142857143
1195,41.677142857142854
1196,41.76714285714286
1197,41.86
1198,41.715714285714284
1199,110.92
1200,110.77
1201,110.97428571428571
1202,110.91571428571429
1203,110.95
1204,111.13
1205,111.53428571428572
1206,111.43285714285715
1207,111.16571428571429
1208,41.80571428571429
1209,42.005714285714284
1210,41.97714285714286
1211,42.035714285714285
1212,41.994285714285716
1213,41.652857142857144
1214,41.392857142857146
1215,41.97571428571428
1216,42.41
1217,42.34428571428571
1218,42.19285714285714
1219,42.2
1220,42.151428571428575
1221,41.924285714285716
1222,41.93857142857143
1223,42.14142857142857
1224,42.072857142857146
1225,111.23142857142857
1226,110.92
1227,111.23428571428572
1228,111.04285714285714
1229,111.43
1230,111.46428571428571
1231,111.42571428571429
1232,111.26857142857143
1233,111.20571428571428
1234,42.362857142857145
1235,41.96142857142857
1236,41.54714285714286
1237,41.77857142857143
1238,41.84285714285714
1239,42.09571428571429
1240,41.99142857142857
1241,41.99
1242,42.36714285714286
1243,42.52285714285714
1244,42.0
1245,42.2
1246,42.37714285714286
1247,42.48285714285714
1248,42.441428571428574
1249,41.87428571428571
1250,42.90428571428571
1251,111.20571428571428
1252,111.34857142857143
1253,111.33142857142857
1254,111.24428571428571
1255,110.89857142857143
1256,111.03
1257,110.97571428571429
1258,110.90428571428572
1259,110.92
1260,41.01428571428571
1261,41.72
1262,41.25857142857143
1263,41.82142857142857
1264,41.67285714285714
1265,41.86142857142857
1266,41.82142857142857
1267,42.097142857142856
1268,42.427142857142854
1269,42.17285714285714
1270,41.988571428571426
1271,42.004285714285714
1272,112.18571428571428
1273,111.89857142857143
