Slice,Mean
1721,116.13671875
1722,116.13671875
1723,116.0765625
1724,106.5375
1725,106.12734375
1726,106.62421875
1727,106.7875
1728,106.15859375
1729,106.35078125
1730,106.4734375
1731,106.32578125
1732,106.1390625
1733,106.11875
1734,106.16171875
1735,105.88515625
1736,116.27578125
1737,116.03515625
1738,116.24140625
1739,116.309375
1740,116.284375
1741,116.21484375
1742,115.753125
1743,115.578125
1744,115.7953125
1745,109.815625
1746,106.27734375
1747,106.47421875
1748,106.44140625
1749,106.65078125
1750,106.4203125
1751,106.47421875
1752,106.4859375
1753,106.32578125
1754,106.33125
1755,106.234375
1756,106.1890625
1757,115.3875
1758,115.62265625
1759,115.72421875
1760,115.81796875
1761,115.865625
1762,116.26875
1763,115.9703125
1764,116.09375
1765,115.859375
1766,109.4375
1767,106.303125
1768,106.3765625
1769,106.51796875
1770,106.52578125
1771,106.02421875
1772,106.575
1773,106.784375
1774,106.77734375
1775,106.7703125
1776,106.65703125
1777,106.38828125
1778,106.36015625
1779,105.8625
1780,115.67734375
1781,115.93046875
1782,116.43046875
1783,116.20859375
1784,115.89609375
1785,115.8546875
1786,115.99375
1787,115.68359375
1788,116.40625
1789,106.39296875
1790,106.64921875
1791,106.27265625
1792,106.6921875
1793,106.91328125
1794,106.68046875
1795,106.453125
1796,106.39375
1797,105.94921875
1798,106.09609375
1799,106.28203125
1800,106.13984375
1801,106.315625
1802,107.009375
1803,106.35625
1804,106.83203125
1805,116.090625
1806,115.8265625
1807,116.05546875
1808,116.0140625
1809,116.51328125
1810,116.846875
1811,115.9234375
1812,115.93984375
1813,116.19296875
1814,107.01796875
1815,106.43671875
1816,106.39375
1817,106.3421875
1818,106.403125
1819,106.55390625
1820,106.51328125
1821,106.26171875
1822,106.36015625
1823,106.23046875
1824,106.39375
1825,105.534375
1826,106.175
1827,106.38984375
1828,106.68515625
1829,106.54140625
1830,106.27734375
1831,106.1140625
1832,106.39921875
1833,106.003125
1834,106.13515625
1835,115.9875
1836,116.47265625
1837,116.18046875
1838,116.30625
1839,116.03828125
1840,116.334375
1841,116.2296875
1842,116.69296875
1843,115.82109375
1844,106.2203125
1845,106.27109375
1846,106.6328125
1847,106.3953125
1848,106.2328125
1849,106.47734375
1850,106.4890625
1851,106.09140625
1852,106.23671875
1853,106.47265625
1854,106.5125
1855,106.1953125
1856,106.48125
1857,106.40078125
1858,106.6515625
1859,106.91328125
1860,106.415625
1861,107.08203125
1862,116.3546875
1863,116.4609375
1864,116.59609375
1865,116.25
1866,116.10703125
1867,115.9296875
1868,116.453125
1869,116.15390625
1870,116.48203125
1871,106.8703125
1872,106.75
1873,106.48984375
1874,106.7296875
1875,106.440625
1876,106.2328125
1877,106.3671875
1878,106.296875
1879,106.52421875
1880,106.6390625
1881,106.34296875
1882,106.5859375
1883,106.6265625
1884,106.55
1885,106.2828125
1886,106.71796875
1887,107.103125
1888,116.3875
1889,116.5046875
1890,116.61875
1891,116.534375
1892,116.34140625
1893,116.30859375
1894,116.425
1895,116.4
1896,116.325
1897,106.68515625
1898,106.8234375
1899,106.54375
1900,105.96484375
1901,106.78125
1902,106.72109375
1903,106.98203125
1904,106.7421875
1905,106.61328125
1906,106.43515625
1907,106.67890625
1908,107.009375
1909,106.9171875
1910,106.63984375
1911,106.5796875
1912,116.4890625
1913,116.41171875
1914,116.5703125
1915,116.43125
1916,116.57578125
1917,116.21640625
1918,116.14921875
1919,116.453125
1920,115.97578125
1921,107.41015625
1922,106.728125
1923,106.471875
1924,106.58515625
1925,106.5609375
1926,106.8828125
1927,106.7296875
1928,106.49375
1929,106.4171875
1930,106.86328125
1931,106.2734375
1932,106.30859375
1933,106.2
1934,106.57421875
1935,106.65234375
1936,106.25546875
1937,106.77421875
1938,107.02421875
1939,106.74140625
1940,106.6890625
1941,106.57421875
1942,116.26640625
1943,116.2390625
1944,116.13125
1945,115.971875
1946,115.915625
1947,116.01484375
1948,116.88515625
1949,117.07265625
1950,116.58203125
1951,107.02109375
1952,106.6625
1953,106.6671875
1954,106.71328125
1955,106.4328125
1956,106.85078125
1957,106.44609375
1958,106.76328125
1959,106.7578125
1960,106.5375
1961,106.6015625
1962,106.7984375
1963,106.45234375
1964,116.1953125
1965,116.18828125
1966,116.434375
1967,116.4546875
1968,116.31640625
1969,116.6125
1970,115.925
1971,116.37734375
1972,116.10703125
1973,106.73359375
1974,106.6875
1975,106.81953125
1976,107.04140625
1977,106.93046875
1978,106.82109375
1979,106.48984375
1980,106.65859375
1981,106.75078125
1982,106.2484375
1983,106.67421875
1984,106.35703125
1985,106.35625
1986,106.19609375
1987,105.9125
1988,116.05390625
1989,116.00625
1990,116.01640625
1991,115.77890625
1992,116.23203125
1993,116.31796875
1994,116.40078125
1995,116.51328125
1996,116.16953125
1997,106.83203125
1998,107.00859375
1999,106.5609375
2000,106.4234375
2001,106.13828125
2002,106.353125
2003,106.753125
2004,106.4109375
2005,106.8
2006,106.5828125
2007,106.61484375
2008,106.59609375
2009,106.58359375
2010,106.38984375
2011,106.4125
2012,106.7875
2013,110.10703125
2014,115.8453125
2015,116.025
2016,116.315625
2017,116.2984375
2018,116.25390625
2019,116.37890625
2020,116.48125
2021,116.26875
2022,116.4890625
2023,106.81953125
2024,106.7765625
2025,106.41015625
2026,106.73046875
2027,106.56640625
2028,106.52421875
2029,106.17109375
2030,106.60078125
2031,106.49140625
2032,106.70078125
2033,106.3015625
2034,106.375
2035,106.175
2036,116.58984375
2037,116.3640625
2038,116.53359375
2039,116.61484375
2040,116.478125
2041,116.44609375
2042,116.465625
2043,116.5234375
2044,116.15390625
2045,111.64375
2046,107.11171875
2047,106.72734375
2048,106.4546875
2049,106.3140625
2050,106.4828125
2051,106.665625
2052,106.284375
2053,106.4234375
2054,106.259375
2055,106.0390625
2056,106.1171875
2057,106.29375
2058,106.92890625
2059,115.89921875
2060,115.6921875
2061,115.828125
2062,116.19609375
2063,116.2828125
2064,116.903125
2065,116.3265625
2066,116.41796875
2067,116.3359375
2068,106.2015625
2069,105.82109375
2070,106.32734375
2071,106.38125
2072,106.51796875
2073,106.48828125
2074,106.09921875
2075,106.24296875
2076,106.39140625
2077,105.9828125
2078,106.6484375
2079,106.76796875
2080,106.696875
2081,106.54296875
2082,106.5578125
2083,106.3984375
2084,116.0328125
2085,115.8296875
2086,116.44453125
2087,116.540625
2088,116.44375
2089,116.17265625
2090,115.90703125
2091,115.99296875
2092,116.1421875
2093,107.34453125
2094,106.2265625
2095,106.54375
2096,106.25078125
2097,106.19453125
2098,106.45078125
2099,106.33359375
2100,107.03515625
2101,106.740625
2102,107.115625
2103,106.28359375
2104,106.73828125
2105,106.696875
2106,106.6765625
2107,106.453125
2108,106.3109375
2109,106.62890625
2110,106.4546875
2111,106.3234375
2112,116.4484375
2113,116.49609375
2114,116.39375
2115,116.07109375
2116,116.3671875
2117,116.33203125
2118,116.57421875
2119,116.52265625
2120,116.54375
2121,106.4640625
2122,106.46015625
2123,106.07890625
2124,106.2125
2125,105.89296875
2126,105.69296875
2127,106.0890625
2128,105.99375
2129,106.090625
2130,106.58203125
2131,106.6109375
2132,116.0578125
2133,116.4203125
2134,116.71171875
2135,116.2671875
2136,116.2140625
2137,116.1984375
2138,116.1875
2139,116.3484375
2140,116.22421875
2141,107.3015625
2142,106.59375
2143,106.44609375
2144,106.06484375
2145,106.29375
2146,106.390625
2147,106.46328125
2148,105.88984375
2149,106.07265625
2150,106.375
2151,106.67421875
2152,106.76015625
2153,106.26328125
2154,106.52578125
2155,111.2078125
2156,115.775
2157,116.01015625
2158,116.31015625
2159,116.29375
2160,116.2421875
2161,116.40546875
2162,116.5015625
2163,116.1703125
2164,116.45234375
2165,107.27109375
2166,106.5296875
2167,106.9109375
2168,106.49140625
2169,106.12734375
2170,106.4671875
2171,106.2484375
2172,106.52890625
2173,106.36796875
2174,106.5390625
2175,106.21328125
2176,106.4140625
2177,106.390625
2178,116.35546875
2179,116.46796875
2180,116.20390625
2181,116.171875
2182,116.49921875
2183,116.15625
2184,116.51328125
2185,116.09765625
2186,116.0578125
2187,105.9640625
2188,106.171875
2189,106.0921875
2190,106.134375
2191,106.23515625
2192,106.2453125
2193,106.30859375
2194,106.25546875
2195,106.225
2196,106.38984375
2197,106.5296875
2198,106.5640625
2199,106.89609375
2200,114.3921875
2201,116.24609375
2202,116.26015625
2203,116.06171875
2204,116.41015625
2205,116.1484375
2206,116.4703125
2207,116.284375
2208,116.1171875
2209,114.32890625
2210,106.30390625
2211,106.1390625
2212,106.3515625
2213,106.53046875
2214,106.928125
2215,106.6109375
2216,106.98046875
2217,106.37890625
2218,106.3734375
2219,106.253125
2220,106.396875
2221,106.2875
2222,106.6046875
2223,106.94296875
2224,106.54609375
2225,106.43046875
2226,106.5140625
2227,105.990625
2228,114.30703125
2229,115.46484375
2230,116.0421875
2231,116.28984375
2232,116.375
2233,115.95859375
2234,116.20625
2235,116.665625
2236,116.503125
2237,114.0265625
2238,106.22734375
2239,106.02109375
2240,105.8640625
2241,105.84609375
2242,105.94453125
2243,106.02265625
2244,106.18125
2245,106.01953125
2246,106.21015625
2247,105.6203125
2248,105.90078125
2249,105.7421875
2250,106.20078125
2251,105.825
2252,106.03828125
2253,105.815625
2254,106.03046875
2255,105.81640625
2256,115.940625
2257,116.171875
2258,116.19453125
2259,115.93125
2260,116.015625
2261,115.82890625
2262,116.0203125
2263,115.92265625
2264,115.9578125
2265,106.6109375
2266,106.1203125
2267,106.31328125
2268,106.41484375
2269,105.5890625
2270,106.15
2271,105.8046875
2272,105.8515625
2273,105.95859375
2274,105.51875
2275,105.65234375
2276,105.99375
2277,106.0359375
2278,106.125
2279,106.10546875
2280,105.81015625
2281,115.38125
2282,115.5421875
2283,115.6140625
2284,116.00234375
2285,115.70546875
2286,115.7359375
2287,115.6578125
2288,115.7515625
2289,115.33984375
2290,111.36953125
2291,106.3640625
2292,105.85546875
2293,105.78046875
2294,105.7921875
2295,105.7875
2296,106.0375
2297,105.9546875
2298,105.6359375
2299,105.7703125
2300,105.790625
2301,105.671875
2302,105.6953125
2303,115.65859375
2304,116.08359375
2305,115.9046875
2306,115.978125
2307,115.5453125
2308,115.86484375
2309,116.02578125
2310,116.16953125
2311,115.278125
2312,106.10234375
2313,106.39375
2314,106.6328125
2315,106.3671875
2316,106.6390625
2317,106.125
2318,105.7734375
2319,105.7078125
2320,105.69140625
2321,105.73046875
2322,105.79921875
2323,115.6390625
2324,115.85546875
2325,115.4453125
2326,115.71484375
2327,115.2296875
2328,115.69921875
2329,115.74375
2330,115.8328125
2331,115.25078125
2332,105.8828125
2333,106.12890625
2334,105.56796875
2335,105.96953125
2336,105.765625
2337,105.4484375
2338,105.56328125
2339,105.52421875
2340,105.69765625
2341,106.37734375
2342,106.12265625
2343,110.9484375
2344,116.2578125
2345,116.134375
2346,115.8125
2347,115.528125
2348,115.57890625
2349,115.25859375
2350,115.45859375
2351,115.23203125
2352,115.3171875
2353,106.33515625
2354,105.27890625
2355,105.7671875
2356,105.82578125
2357,105.5484375
2358,105.82734375
2359,105.3453125
2360,105.39453125
2361,105.3515625
2362,105.271875
2363,115.56171875
2364,115.4796875
2365,115.26875
2366,115.5953125
2367,115.52265625
2368,115.4515625
2369,115.228125
2370,115.5125
2371,115.20859375
2372,105.71015625
2373,105.7703125
2374,106.02890625
2375,105.55078125
2376,105.0234375
2377,105.03515625
2378,104.915625
2379,104.90703125
2380,105.12734375
2381,104.7453125
2382,105.46015625
2383,105.70625
2384,106.00234375
2385,105.465625
2386,105.31328125
2387,115.41015625
2388,115.5515625
2389,115.659375
2390,115.6296875
2391,115.76953125
2392,115.684375
2393,116.0171875
2394,116.09921875
2395,115.88046875
2396,105.91328125
2397,105.8390625
2398,105.5125
2399,105.596875
2400,105.8875
2401,106.33671875
2402,106.49609375
2403,106.01171875
2404,106.1515625
2405,105.98046875
2406,115.28515625
2407,115.81796875
2408,115.68984375
