index, frame_type, GPU Time, time.time()
871,0,21286988,1740586861.574278
872,0,21311855,1740586861.597155
873,0,21336723,1740586861.623294
874,0,21361591,1740586861.647462
875,0,21386459,1740586861.673091
876,0,21411332,1740586861.695561
877,0,21436195,1740586861.721597
878,0,21461063,1740586861.745284
879,0,21485933,1740586861.771225
880,0,21510799,1740586861.798921
881,0,21535668,1740586861.819731
882,0,21560537,1740586861.847038
883,0,21585404,1740586861.869853
884,0,21610271,1740586861.895441
885,0,21635140,1740586861.920409
886,0,21660007,1740586861.945726
887,0,21684875,1740586861.969821
888,0,21709743,1740586861.996637
889,0,21734612,1740586862.019133
890,0,21759479,1740586862.047539
891,0,21784347,1740586862.070771
892,0,21809216,1740586862.093915
893,0,21834083,1740586862.120220
894,0,21858951,1740586862.143428
895,0,21883819,1740586862.171499
896,0,21908687,1740586862.192891
897,0,21933555,1740586862.220767
898,0,21958422,1740586862.245908
899,0,21983291,1740586862.267362
900,0,22008159,1740586862.295949
901,0,22033027,1740586862.320086
902,0,22057895,1740586862.344623
903,0,22082762,1740586862.366911
904,0,22107631,1740586862.394620
905,0,22132499,1740586862.418768
906,0,22157367,1740586862.444875
907,0,22182234,1740586862.467814
908,0,22207105,1740586862.492886
909,0,22231971,1740586862.518270
910,0,22256838,1740586862.543413
911,0,22281708,1740586862.567145
912,0,22306574,1740586862.590632
913,0,22331443,1740586862.616919
914,0,22356310,1740586862.643196
915,2,-1000,1740586862.663144
916,1,22381179,1740586862.673330
917,0,22406046,1740586862.692520
918,0,22430915,1740586862.714838
919,0,22455782,1740586862.740471
920,0,22480651,1740586862.764591
921,0,22505518,1740586862.792154
922,0,22530388,1740586862.814541
923,0,22555254,1740586862.839491
924,0,22580122,1740586862.864519
925,0,22604992,1740586862.889014
926,0,22629858,1740586862.917956
927,0,22654726,1740586862.940724
928,0,22679594,1740586862.965276
929,0,22704462,1740586862.988606
930,0,22729330,1740586863.015007
931,0,22754198,1740586863.041585
932,0,22779092,1740586863.063498
933,0,22803934,1740586863.089775
934,0,22828801,1740586863.115203
935,0,22853670,1740586863.139482
936,0,22878538,1740586863.164363
937,0,22903406,1740586863.189125
938,0,22928275,1740586863.212502
939,0,22953141,1740586863.239365
940,0,22978010,1740586863.262621
941,0,23002880,1740586863.290804
942,0,23027746,1740586863.312173
943,0,23052614,1740586863.338373
944,0,23077481,1740586863.361551
945,0,23102349,1740586863.387748
946,0,23127218,1740586863.414293
947,0,23152085,1740586863.438435
948,0,23176956,1740586863.462161
949,0,23201822,1740586863.486751
950,0,23226689,1740586863.512822
951,0,23251560,1740586863.537100
952,0,23276426,1740586863.562497
953,0,23301293,1740586863.587241
954,0,23326163,1740586863.611223
955,0,23351029,1740586863.635822
956,0,23375898,1740586863.663000
957,0,23400766,1740586863.685418
958,0,23425633,1740586863.709555
959,0,23450501,1740586863.737145
960,0,23475369,1740586863.759833
961,0,23500237,1740586863.787601
962,0,23525105,1740586863.810405
963,0,23549973,1740586863.835092
964,0,23574841,1740586863.861372
965,0,23599709,1740586863.885359
966,0,23624578,1740586863.910501
967,0,23649446,1740586863.935447
968,0,23674313,1740586863.960343
969,0,23699181,1740586863.982975
970,0,23724051,1740586864.009604
971,0,23748920,1740586864.034558
972,0,23773785,1740586864.061351
973,0,23798653,1740586864.082882
974,0,23823521,1740586864.109080
975,0,23848388,1740586864.134780
976,2,-1000,1740586864.154920
977,1,23873257,1740586864.165651
978,0,23898125,1740586864.185401
979,0,23922993,1740586864.206521
980,0,23947860,1740586864.232220
981,0,23972730,1740586864.257431
982,0,23997597,1740586864.283712
983,0,24022465,1740586864.306122
984,0,24047334,1740586864.331487
985,0,24072200,1740586864.357491
986,0,24097068,1740586864.383660
987,0,24121939,1740586864.408059
988,0,24146805,1740586864.431699
989,0,24171672,1740586864.456651
990,0,24196540,1740586864.480462
991,0,24221408,1740586864.506225
992,0,24246276,1740586864.532927
993,0,24271145,1740586864.556431
994,0,24296012,1740586864.582028
995,0,24320880,1740586864.604685
996,0,24345748,1740586864.631317
997,0,24370619,1740586864.656164
998,0,24395484,1740586864.681047
999,0,24420352,1740586864.707733
1000,0,24445222,1740586864.731260
1001,0,24470088,1740586864.754987
1002,0,24494956,1740586864.782116
1003,0,24519826,1740586864.805151
1004,0,24544692,1740586864.831503
1005,0,24569560,1740586864.854796
1006,0,24594428,1740586864.881460
1007,0,24619314,1740586864.905866
1008,0,24644164,1740586864.930469
1009,0,24669033,1740586864.954846
1010,0,24693901,1740586864.978476
1011,0,24718768,1740586865.004083
1012,0,24743636,1740586865.030318
1013,0,24768506,1740586865.054982
1014,0,24793372,1740586865.080086
1015,0,24818240,1740586865.102495
1016,0,24843108,1740586865.129086
1017,0,24867976,1740586865.154516
1018,0,24892844,1740586865.178473
1019,0,24917712,1740586865.203219
1020,0,24942580,1740586865.229865
1021,0,24967462,1740586865.252969
1022,0,24992316,1740586865.279719
1023,0,25017186,1740586865.303314
1024,0,25042052,1740586865.327006
1025,0,25066919,1740586865.354038
1026,0,25091789,1740586865.378454
1027,0,25116656,1740586865.403719
1028,0,25141524,1740586865.427704
1029,0,25166393,1740586865.450642
1030,0,25191260,1740586865.477163
1031,0,25216127,1740586865.500552
1032,0,25240996,1740586865.528322
1033,0,25265863,1740586865.550636
1034,0,25290731,1740586865.576928
1035,0,25315599,1740586865.599853
1036,0,25340467,1740586865.626484
1037,2,-1000,1740586865.647018
1038,1,25365335,1740586865.658566
1038,1,-1000,1740586865.663394
1039,0,25390204,1740586865.678740
1040,0,25415071,1740586865.701730
1041,0,25439939,1740586865.724961
1042,0,25464807,1740586865.748331
1043,0,25489677,1740586865.777167
1044,0,25514543,1740586865.798362
1045,0,25539411,1740586865.824187
1046,0,25564281,1740586865.848782
1047,0,25589147,1740586865.875117
1048,0,25614016,1740586865.901583
1049,0,25638884,1740586865.923229
1050,0,25663751,1740586865.947903
1051,0,25688619,1740586865.973161
1052,0,25713489,1740586866.000563
1053,0,25738355,1740586866.023623
1054,0,25763223,1740586866.049988
1055,0,25788091,1740586866.071911
1056,0,25812960,1740586866.099510
1057,0,25837827,1740586866.123639
1058,0,25862695,1740586866.148530
1059,0,25887566,1740586866.171935
1060,0,25912430,1740586866.199941
1061,0,25937299,1740586866.223379
1062,0,25962167,1740586866.247455
1063,0,25987035,1740586866.274137
1064,0,26011903,1740586866.296917
1065,0,26036772,1740586866.322081
1066,0,26061639,1740586866.348387
1067,0,26086506,1740586866.370630
1068,0,26111375,1740586866.398698
1069,0,26136245,1740586866.420849
1070,0,26161111,1740586866.447678
1071,0,26185978,1740586866.470295
1072,0,26210848,1740586866.499460
1073,0,26235717,1740586866.521415
1074,0,26260583,1740586866.547051
1075,0,26285453,1740586866.570322
1076,0,26310319,1740586866.597040
1077,0,26335186,1740586866.621319
1078,0,26360054,1740586866.647024
1079,0,26384923,1740586866.670347
1080,0,26409792,1740586866.694794
1081,0,26434659,1740586866.722074
1082,0,26459526,1740586866.744670
1083,0,26484394,1740586866.772140
1084,0,26509263,1740586866.794354
1085,0,26534131,1740586866.819280
1086,0,26558998,1740586866.843202
1087,0,26583866,1740586866.870622
1088,0,26608735,1740586866.895040
1089,0,26633603,1740586866.920540
1090,0,26658470,1740586866.944777
1091,0,26683339,1740586866.967439
1092,0,26708206,1740586866.994646
1093,0,26733074,1740586867.021548
1094,0,26757942,1740586867.045193
1095,0,26782810,1740586867.066757
1096,0,26807678,1740586867.095216
1097,0,26832546,1740586867.116776
1098,2,-1000,1740586867.141724
1099,1,26857414,1740586867.150526
1100,0,26882282,1740586867.170070
1101,0,26907150,1740586867.193657
1102,0,26932018,1740586867.216474
1103,0,26956886,1740586867.241259
1104,0,26981754,1740586867.267771
1105,0,27006625,1740586867.291258
1106,0,27031490,1740586867.316231
1107,0,27056358,1740586867.340730
1108,0,27081225,1740586867.365680
1109,0,27106094,1740586867.394242
1110,0,27130962,1740586867.415966
1111,0,27155830,1740586867.442475
1112,0,27180697,1740586867.465756
1113,0,27205565,1740586867.492476
1114,0,27230433,1740586867.519312
1115,0,27255304,1740586867.540560
1116,0,27280170,1740586867.566768
1117,0,27305037,1740586867.589407
1118,0,27329907,1740586867.616481
1119,0,27354773,1740586867.641706
1120,0,27379642,1740586867.666112
1121,0,27404511,1740586867.688758
1122,0,27429378,1740586867.715298
1123,0,27454245,1740586867.738584
1124,0,27479113,1740586867.766996
1125,0,27503982,1740586867.788179
1126,0,27528849,1740586867.815414
1127,0,27553717,1740586867.839338
1128,0,27578588,1740586867.863397
1129,0,27603453,1740586867.890682
1130,0,27628324,1740586867.914467
1131,0,27653193,1740586867.939816
1132,0,27678057,1740586867.963423
1133,0,27702925,1740586867.988800
1134,0,27727794,1740586868.013253
1135,0,27752661,1740586868.040112
1136,0,27777529,1740586868.063230
1137,0,27802399,1740586868.087684
1138,0,27827265,1740586868.113131
1139,0,27852133,1740586868.138306
1140,0,27877001,1740586868.163074
1141,0,27901869,1740586868.185576
1142,0,27926737,1740586868.213777
1143,0,27951612,1740586868.235771
1144,0,27976473,1740586868.264301
1145,0,28001342,1740586868.285698
1146,0,28026209,1740586868.314218
1147,0,28051079,1740586868.337628
1148,0,28075946,1740586868.360481
1149,0,28100813,1740586868.388143
1150,0,28125682,1740586868.410206
1151,0,28150549,1740586868.437494
1152,0,28175417,1740586868.460190
1153,0,28200285,1740586868.485818
1154,0,28225153,1740586868.511336
1155,0,28250021,1740586868.537329
1156,0,28274889,1740586868.560128
1157,0,28299756,1740586868.585455
1158,0,28324624,1740586868.609115
1159,2,-1000,1740586868.631351
1160,1,28349492,1740586868.641962
1161,0,28374365,1740586868.661721
1162,0,28399228,1740586868.683528
1163,0,28424096,1740586868.710430
1164,0,28448964,1740586868.734437
1165,0,28473832,1740586868.761281
1166,0,28498701,1740586868.782912
1167,0,28523569,1740586868.808659
1168,0,28548436,1740586868.832305
1169,0,28573304,1740586868.860612
1170,0,28598172,1740586868.886320
1171,0,28623041,1740586868.910402
1172,0,28647908,1740586868.933041
1173,0,28672776,1740586868.959902
1174,0,28697644,1740586868.982054
1175,0,28722512,1740586869.010679
1176,0,28747380,1740586869.032984
1177,0,28772251,1740586869.058465
1178,0,28797120,1740586869.083427
1179,0,28821984,1740586869.107328
1180,0,28846853,1740586869.133934
1181,0,28871720,1740586869.155995
1182,0,28896588,1740586869.182120
1183,0,28921457,1740586869.206145
1184,0,28946324,1740586869.231886
1185,0,28971192,1740586869.258284
1186,0,28996060,1740586869.282305
1187,0,29020928,1740586869.307300
1188,0,29045796,1740586869.331861
1189,0,29070664,1740586869.355103
1190,0,29095532,1740586869.383578
1191,0,29120400,1740586869.407666
1192,0,29145268,1740586869.430834
1193,0,29170154,1740586869.456884
1194,0,29195004,1740586869.481395
1195,0,29219872,1740586869.507141
1196,0,29244741,1740586869.531483
1197,0,29269607,1740586869.554574
1198,0,29294476,1740586869.579504
1199,0,29319345,1740586869.605221
1200,0,29344211,1740586869.632226
1201,0,29369080,1740586869.656040
1202,0,29393948,1740586869.679914
1203,0,29418815,1740586869.703434
1204,0,29443683,1740586869.730931
1205,0,29468551,1740586869.753829
1206,0,29493421,1740586869.780208
1207,0,29518287,1740586869.802585
1208,0,29543155,1740586869.829767
1209,0,29568025,1740586869.852903
1210,0,29592891,1740586869.880673
1211,0,29617760,1740586869.903623
1212,0,29642627,1740586869.927766
1213,0,29667496,1740586869.953172
1214,0,29692363,1740586869.976648
1215,0,29717232,1740586870.004294
1216,0,29742099,1740586870.027130
1217,0,29766967,1740586870.053909
1218,0,29791835,1740586870.076838
1219,0,29816703,1740586870.101160
1220,2,-1000,1740586870.123435
1221,1,29841571,1740586870.133956
1222,0,29866439,1740586870.154634
1223,0,29891308,1740586870.176826
1224,0,29916176,1740586870.200228
1225,0,29941043,1740586870.225413
1226,0,29965911,1740586870.251821
1227,0,29990779,1740586870.274764
1228,0,30015647,1740586870.299480
1229,0,30040515,1740586870.324342
1230,0,30065383,1740586870.350637
1231,0,30090251,1740586870.378199
1232,0,30115119,1740586870.400709
1233,0,30139987,1740586870.424587
1234,0,30164855,1740586870.450531
1235,0,30189722,1740586870.474034
1236,0,30214592,1740586870.501090
1237,0,30239459,1740586870.526501
1238,0,30264332,1740586870.548219
1239,0,30289197,1740586870.573783
1240,0,30314062,1740586870.599481
1241,0,30338930,1740586870.626205
1242,0,30363799,1740586870.647609
1243,0,30388666,1740586870.675840
1244,0,30413535,1740586870.699317
1245,0,30438403,1740586870.725971
1246,0,30463270,1740586870.750261
1247,0,30488138,1740586870.774601
1248,0,30513006,1740586870.797311
1249,0,30537874,1740586870.823989
1250,0,30562742,1740586870.860859
1251,0,30587610,1740586870.875952
1252,0,30612480,1740586870.898592
1253,0,30637346,1740586870.923120
1254,0,30662214,1740586870.948579
1255,0,30687085,1740586870.972417
1256,0,30711950,1740586870.998625
1257,0,30736818,1740586871.021253
1258,0,30761686,1740586871.047676
1259,0,30786554,1740586871.070879
1260,0,30811422,1740586871.096461
1261,0,30836290,1740586871.123377
1262,0,30861158,1740586871.146139
1263,0,30886028,1740586871.172365
1264,0,30910894,1740586871.197296
1265,0,30935763,1740586871.221351
1266,0,30960630,1740586871.246887
1267,0,30985498,1740586871.270733
1268,0,31010388,1740586871.294767
1269,0,31035234,1740586871.320159
1270,0,31060101,1740586871.346296
1271,0,31084971,1740586871.373005
1272,0,31109838,1740586871.394968
1273,0,31134706,1740586871.420397
1274,0,31159574,1740586871.446364
1275,0,31184442,1740586871.468770
1276,0,31209309,1740586871.496320
1277,0,31234178,1740586871.520754
1278,0,31259046,1740586871.543327
1279,0,31283913,1740586871.572254
1280,0,31308781,1740586871.593522
1281,2,-1000,1740586871.615853
1282,1,31333651,1740586871.626540
1283,0,31358517,1740586871.646308
1284,0,31383386,1740586871.670751
1285,0,31408254,1740586871.692884
1286,0,31433121,1740586871.717047
1287,0,31457989,1740586871.745063
1288,0,31482858,1740586871.767136
1289,0,31507726,1740586871.792538
1290,0,31532593,1740586871.817638
1291,0,31557461,1740586871.843265
1292,0,31582330,1740586871.870924
1293,0,31607198,1740586871.893669
1294,0,31632065,1740586871.919207
1295,0,31656933,1740586871.943805
1296,0,31681809,1740586871.966541
1297,0,31706669,1740586871.993732
1298,0,31731537,1740586872.017433
1299,0,31756405,1740586872.042536
1300,0,31781273,1740586872.067098
1301,0,31806144,1740586872.092638
1302,0,31831009,1740586872.118401
1303,0,31855878,1740586872.139795
1304,0,31880745,1740586872.165631
1305,0,31905613,1740586872.192807
1306,0,31930481,1740586872.216589
1307,0,31955349,1740586872.243068
1308,0,31980217,1740586872.266672
1309,0,32005085,1740586872.290645
1310,0,32029953,1740586872.316191
1311,0,32054822,1740586872.340048
1312,0,32079689,1740586872.368351
1313,0,32104557,1740586872.392547
1314,0,32129426,1740586872.414453
1315,0,32154293,1740586872.441342
1316,0,32179161,1740586872.466209
1317,0,32204030,1740586872.492352
1318,0,32228897,1740586872.513078
1319,0,32253765,1740586872.539154
1320,0,32278632,1740586872.564294
1321,0,32303500,1740586872.589053
1322,0,32328368,1740586872.615170
1323,0,32353237,1740586872.637229
1324,0,32378104,1740586872.662750
1325,0,32402972,1740586872.687208
1326,0,32427840,1740586872.714159
1327,0,32452711,1740586872.737227
1328,0,32477577,1740586872.763021
1329,0,32502444,1740586872.786960
1330,0,32527314,1740586872.812688
1331,0,32552184,1740586872.835842
1332,0,32577048,1740586872.863308
1333,0,32601918,1740586872.889669
1334,0,32626785,1740586872.910431
1335,0,32651652,1740586872.938813
1336,0,32676523,1740586872.962628
1337,0,32701388,1740586872.988242
1338,0,32726256,1740586873.010728
1339,0,32751124,1740586873.035534
1340,0,32775992,1740586873.061662
1341,0,32800864,1740586873.085474
1342,2,-1000,1740586873.106633
1343,1,32825728,1740586873.119493
1343,1,-1000,1740586873.123741
1344,0,32850599,1740586873.142329
1345,0,32875464,1740586873.160181
1346,0,32900332,1740586873.184576
1347,0,32925201,1740586873.208721
1348,0,32950068,1740586873.233842
1349,0,32974936,1740586873.258687
1350,0,32999804,1740586873.284398
1351,0,33024672,1740586873.309589
1352,0,33049540,1740586873.333267
1353,0,33074407,1740586873.360008
1354,0,33099276,1740586873.385920
1355,0,33124144,1740586873.407928
1356,0,33149011,1740586873.432794
1357,0,33173881,1740586873.458754
1358,0,33198747,1740586873.484151
1359,0,33223618,1740586873.510770
1360,0,33248484,1740586873.532988
1361,0,33273351,1740586873.557205
1362,0,33298220,1740586873.582511
1363,0,33323089,1740586873.608326
1364,0,33347955,1740586873.631952
1365,0,33372823,1740586873.657918
1366,0,33397691,1740586873.682461
1367,0,33422559,1740586873.705955
1368,0,33447427,1740586873.735540
1369,0,33472297,1740586873.756001
1370,0,33497163,1740586873.781351
1371,0,33522031,1740586873.808900
1372,0,33546899,1740586873.830719
1373,0,33571769,1740586873.858510
1374,0,33596636,1740586873.880274
1375,0,33621503,1740586873.907100
1376,0,33646372,1740586873.932070
1377,0,33671239,1740586873.955683
1378,0,33696107,1740586873.980921
1379,0,33721000,1740586874.004967
1380,0,33745843,1740586874.031984
1381,0,33770711,1740586874.055942
1382,0,33795579,1740586874.079949
1383,0,33820447,1740586874.106529
1384,0,33845319,1740586874.130074
1385,0,33870183,1740586874.156940
1386,0,33895051,1740586874.181785
1387,0,33919919,1740586874.203586
1388,0,33944787,1740586874.231360
1389,0,33969658,1740586874.254415
1390,0,33994523,1740586874.278086
1391,0,34019391,1740586874.306903
1392,0,34044259,1740586874.329227
1393,0,34069127,1740586874.354027
1394,0,34093995,1740586874.378780
1395,0,34118864,1740586874.402807
1396,0,34143730,1740586874.430420
1397,0,34168599,1740586874.452227
1398,0,34193467,1740586874.480218
1399,0,34218335,1740586874.501821
1400,0,34243205,1740586874.528817
1401,0,34268070,1740586874.552165
1402,0,34292940,1740586874.577225
1403,2,-1000,1740586874.601484
1404,1,34317806,1740586874.610297
1405,0,34342675,1740586874.629336
1406,0,34367544,1740586874.653016
1407,0,34392412,1740586874.675967
1408,0,34417278,1740586874.701897
1409,0,34442146,1740586874.728775
1410,0,34467014,1740586874.750426
1411,0,34491882,1740586874.776117
1412,0,34516753,1740586874.800515
1413,0,34541618,1740586874.825057
1414,0,34566486,1740586874.852549
1415,0,34591356,1740586874.875623
1416,0,34616223,1740586874.900013
1417,0,34641092,1740586874.926520
1418,0,34665958,1740586874.949370
1419,0,34690827,1740586874.977385
1420,0,34715694,1740586874.999869
1421,0,34740562,1740586875.025878
1422,0,34765431,1740586875.049819
1423,0,34790298,1740586875.073820
1424,0,34815166,1740586875.103090
1425,0,34840036,1740586875.123538
1426,0,34864902,1740586875.149454
1427,0,34889770,1740586875.173404
1428,0,34914638,1740586875.200964
1429,0,34939506,1740586875.226683
1430,0,34964374,1740586875.248476
1431,0,34989242,1740586875.273063
1432,0,35014111,1740586875.298483
1433,0,35038978,1740586875.323453
1434,0,35063847,1740586875.350272
1435,0,35088716,1740586875.373370
1436,0,35113581,1740586875.397664
1437,0,35138450,1740586875.422620
1438,0,35163318,1740586875.448366
1439,0,35188186,1740586875.474466
1440,0,35213074,1740586875.496535
1441,0,35237923,1740586875.524870
1442,0,35262790,1740586875.547076
1443,0,35287658,1740586875.571289
1444,0,35312526,1740586875.598876
1445,0,35337395,1740586875.620941
1446,0,35362261,1740586875.648492
1447,0,35387129,1740586875.670461
1448,0,35411999,1740586875.696409
1449,0,35436866,1740586875.721046
1450,0,35461733,1740586875.746492
1451,0,35486604,1740586875.770108
1452,0,35511469,1740586875.795583
1453,0,35536337,1740586875.822228
1454,0,35561214,1740586875.845459
1455,0,35586073,1740586875.870367
1456,0,35610942,1740586875.895773
1457,0,35635809,1740586875.921526
1458,0,35660677,1740586875.947059
1459,0,35685545,1740586875.972770
1460,0,35710413,1740586875.996087
1461,0,35735282,1740586876.018780
1462,0,35760149,1740586876.045378
1463,0,35785017,1740586876.070101
1464,2,-1000,1740586876.090647
1465,1,35809886,1740586876.100216
1466,0,35834753,1740586876.121338
1467,0,35859621,1740586876.143317
1468,0,35884490,1740586876.168122
1469,0,35909357,1740586876.193056
1470,0,35934225,1740586876.218271
1471,0,35959093,1740586876.242836
1472,0,35983961,1740586876.267232
1473,0,36008829,1740586876.294145
1474,0,36033697,1740586876.317173
1475,0,36058565,1740586876.343380
1476,0,36083433,1740586876.370368
1477,0,36108301,1740586876.391787
1478,0,36133170,1740586876.417624
1479,0,36158036,1740586876.442430
1480,0,36182904,1740586876.467623
1481,0,36207773,1740586876.493145
1482,0,36232640,1740586876.516853
1483,0,36257508,1740586876.541967
1484,0,36282377,1740586876.565717
1485,0,36307245,1740586876.594729
1486,0,36332113,1740586876.615508
1487,0,36356980,1740586876.642754
1488,0,36381848,1740586876.665639
1489,0,36406716,1740586876.692131
1490,0,36431584,1740586876.718071
1491,0,36456457,1740586876.742844
1492,0,36481320,1740586876.765596
1493,0,36506188,1740586876.795773
1494,0,36531058,1740586876.815233
1495,0,36555924,1740586876.840871
1496,0,36580792,1740586876.864938
1497,0,36605661,1740586876.889456
1498,0,36630528,1740586876.916059
1499,0,36655396,1740586876.938970
1500,0,36680264,1740586876.966669
1501,0,36705132,1740586876.988719
1502,0,36730001,1740586877.015471
1503,0,36754868,1740586877.040466
1504,0,36779736,1740586877.063311
1505,0,36804604,1740586877.091928
1506,0,36829472,1740586877.112995
1507,0,36854344,1740586877.139166
1508,0,36879210,1740586877.163008
1509,0,36904076,1740586877.187857
1510,0,36928945,1740586877.215793
1511,0,36953812,1740586877.237175
1512,0,36978680,1740586877.264979
1513,0,37003550,1740586877.287090
1514,0,37028416,1740586877.312987
1515,0,37053284,1740586877.338801
1516,0,37078152,1740586877.362523
1517,0,37103020,1740586877.388289
1518,0,37127888,1740586877.412297
1519,0,37152756,1740586877.437367
1520,0,37177623,1740586877.464888
1521,0,37202492,1740586877.486444
1522,0,37227360,1740586877.511140
1523,0,37252230,1740586877.536576
1524,0,37277096,1740586877.561260
1525,2,-1000,1740586877.583112
1526,1,37301963,1740586877.592673
1527,0,37326834,1740586877.612739
1528,0,37351700,1740586877.635312
1529,0,37376568,1740586877.660285
1530,0,37401436,1740586877.686424
1531,0,37426307,1740586877.711409
1532,0,37451171,1740586877.734703
1533,0,37476040,1740586877.761167
1534,0,37500908,1740586877.784538
1535,0,37525775,1740586877.811910
1536,0,37550646,1740586877.836880
1537,0,37575513,1740586877.859067
1538,0,37600379,1740586877.885527
1539,0,37625247,1740586877.908907
1540,0,37650118,1740586877.934879
1541,0,37674985,1740586877.962498
1542,0,37699852,1740586877.983458
1543,0,37724719,1740586878.011511
1544,0,37749587,1740586878.033247
1545,0,37774455,1740586878.060288
1546,0,37799323,1740586878.083913
1547,0,37824191,1740586878.109936
1548,0,37849059,1740586878.133144
1549,0,37873927,1740586878.158101
1550,0,37898795,1740586878.182580
1551,0,37923663,1740586878.210310
1552,0,37948531,1740586878.233741
1553,0,37973400,1740586878.258474
1554,0,37998267,1740586878.281638
1555,0,38023135,1740586878.309390
1556,0,38048004,1740586878.333776
1557,0,38072871,1740586878.358344
1558,0,38097741,1740586878.382245
1559,0,38122608,1740586878.405979
1560,0,38147475,1740586878.434762
1561,0,38172343,1740586878.457865
1562,0,38197211,1740586878.481827
1563,0,38222078,1740586878.505483
1564,0,38246947,1740586878.531067
1565,0,38271815,1740586878.558101
1566,0,38296684,1740586878.581235
1567,0,38321551,1740586878.605314
1568,0,38346419,1740586878.630331
1569,0,38371289,1740586878.656068
1570,0,38396155,1740586878.681272
1571,0,38421023,1740586878.707118
1572,0,38445891,1740586878.729691
1573,0,38470759,1740586878.756553
1574,0,38495626,1740586878.779965
1575,0,38520495,1740586878.806946
1576,0,38545363,1740586878.829529
1577,0,38570230,1740586878.854699
1578,0,38595098,1740586878.878683
1579,0,38619966,1740586878.906333
1580,0,38644836,1740586878.931210
1581,0,38669702,1740586878.956352
1582,0,38694572,1740586878.980879
1583,0,38719439,1740586879.005064
1584,0,38744306,1740586879.031310
1585,0,38769177,1740586879.053914
1586,2,-1000,1740586879.074775
1587,1,38794042,1740586879.085851
1588,0,38818910,1740586879.105684
1589,0,38843778,1740586879.127426
1590,0,38868646,1740586879.153426
1591,0,38893514,1740586879.177546
1592,0,38918383,1740586879.202508
1593,0,38943250,1740586879.228634
1594,0,38968118,1740586879.251411
1595,0,38992986,1740586879.278119
1596,0,39017854,1740586879.301296
1597,0,39042722,1740586879.328081
1598,0,39067590,1740586879.353225
1599,0,39092459,1740586879.376258
1600,0,39117326,1740586879.403495
1601,0,39142194,1740586879.426273
1602,0,39167064,1740586879.454328
1603,0,39191931,1740586879.477574
1604,0,39216798,1740586879.500213
1605,0,39241666,1740586879.527099
1606,0,39266534,1740586879.549984
1607,0,39291402,1740586879.577686
1608,0,39316271,1740586879.599994
1609,0,39341138,1740586879.625809
1610,0,39366005,1740586879.650987
1611,0,39390874,1740586879.675081
1612,0,39415743,1740586879.702358
1613,0,39440610,1740586879.724780
1614,0,39465477,1740586879.752343
1615,0,39490347,1740586879.777188
1616,0,39515214,1740586879.801028
1617,0,39540081,1740586879.825560
1618,0,39564950,1740586879.849591
1619,0,39589817,1740586879.874873
1620,0,39614685,1740586879.899882
1621,0,39639554,1740586879.924240
1622,0,39664421,1740586879.950236
1623,0,39689290,1740586879.973669
1624,0,39714157,1740586879.998612
1625,0,39739026,1740586880.023626
1626,0,39763893,1740586880.047261
1627,0,39788761,1740586880.075581
1628,0,39813631,1740586880.097123
1629,0,39838497,1740586880.124295
1630,0,39863365,1740586880.150017
1631,0,39888234,1740586880.171550
1632,0,39913101,1740586880.199806
1633,0,39937969,1740586880.221309
1634,0,39962837,1740586880.248685
1635,0,39987705,1740586880.271105
1636,0,40012573,1740586880.296854
1637,0,40037441,1740586880.324087
1638,0,40062309,1740586880.345708
1639,0,40087177,1740586880.372062
1640,0,40112062,1740586880.395560
1641,0,40136914,1740586880.420908
1642,0,40161781,1740586880.449202
1643,0,40186649,1740586880.470485
1644,0,40211518,1740586880.496139
1645,0,40236385,1740586880.519897
1646,0,40261253,1740586880.548521
1647,2,-1000,1740586880.570312
1648,1,40286122,1740586880.582046
1649,0,40310989,1740586880.598702
1650,0,40335857,1740586880.622623
1651,0,40360725,1740586880.644286
1652,0,40385593,1740586880.670185
1653,0,40410462,1740586880.696826
1654,0,40435329,1740586880.718676
1655,0,40460196,1740586880.744548
1656,0,40485065,1740586880.768515
1657,0,40509933,1740586880.794863
1658,0,40534807,1740586880.820926
1659,0,40559669,1740586880.843112
1660,0,40584536,1740586880.871318
1661,0,40609406,1740586880.894175
1662,0,40634272,1740586880.917820
1663,0,40659141,1740586880.945111
1664,0,40684012,1740586880.967562
1665,0,40708876,1740586880.995213
1666,0,40733745,1740586881.017220
1667,0,40758612,1740586881.043949
1668,0,40783480,1740586881.069350
1669,0,40808348,1740586881.092976
1670,0,40833217,1740586881.116809
1671,0,40858086,1740586881.142344
1672,0,40882952,1740586881.168669
1673,0,40907820,1740586881.192617
1674,0,40932690,1740586881.217809
1675,0,40957557,1740586881.241316
1676,0,40982424,1740586881.266612
1677,0,41007292,1740586881.292713
1678,0,41032160,1740586881.317790
1679,0,41057028,1740586881.340628
1680,0,41081896,1740586881.365893
1681,0,41106764,1740586881.393483
1682,0,41131632,1740586881.417835
1683,0,41156500,1740586881.442460
1684,0,41181368,1740586881.464896
1685,0,41206236,1740586881.490997
1686,0,41231104,1740586881.515401
1687,0,41255973,1740586881.540723
1688,0,41280840,1740586881.565115
1689,0,41305717,1740586881.591472
1690,0,41330577,1740586881.613998
1691,0,41355444,1740586881.640565
1692,0,41380314,1740586881.663896
1693,0,41405181,1740586881.691699
1694,0,41430048,1740586881.717381
1695,0,41454916,1740586881.738173
1696,0,41479784,1740586881.764088
1697,0,41504651,1740586881.788011
1698,0,41529520,1740586881.817468
