index, frame_type, GPU Time, time.time()
1670,0,40833446,1740586881.120269
1671,0,40858314,1740586881.142029
1672,0,40883181,1740586881.168109
1673,0,40908050,1740586881.195698
1674,0,40932918,1740586881.217085
1675,0,40957786,1740586881.243653
1676,0,40982654,1740586881.268234
1677,0,41007532,1740586881.292787
1678,0,41032390,1740586881.319870
1679,0,41057259,1740586881.344072
1680,0,41082129,1740586881.369607
1681,0,41106995,1740586881.392545
1682,0,41131863,1740586881.416106
1683,0,41156731,1740586881.446336
1684,0,41181600,1740586881.467536
1685,0,41206467,1740586881.492235
1686,0,41231336,1740586881.519292
1687,0,41256204,1740586881.541855
1688,0,41281071,1740586881.568140
1689,0,41305940,1740586881.591104
1690,0,41330810,1740586881.614676
1691,0,41355676,1740586881.641323
1692,0,41380543,1740586881.666636
1693,0,41405412,1740586881.692936
1694,0,41430281,1740586881.716530
1695,0,41455148,1740586881.739850
1696,0,41480017,1740586881.765773
1697,0,41504884,1740586881.791712
1698,0,41529753,1740586881.816042
1699,0,41554621,1740586881.839762
1700,0,41579491,1740586881.863618
1701,0,41604357,1740586881.889165
1702,0,41629225,1740586881.916454
1703,0,41654095,1740586881.940346
1704,0,41678962,1740586881.965714
1705,0,41703830,1740586881.987785
1706,0,41728699,1740586882.014191
1707,0,41753566,1740586882.037638
1708,2,-1000,1740586882.060285
1709,1,41778434,1740586882.073649
1709,1,-1000,1740586882.076097
1710,0,41803302,1740586882.093044
1711,0,41828170,1740586882.112540
1712,0,41853038,1740586882.136668
1713,0,41877906,1740586882.160997
1714,0,41902776,1740586882.188293
1715,0,41927643,1740586882.211855
1716,0,41952510,1740586882.238554
1717,0,41977380,1740586882.260818
1718,0,42002246,1740586882.306276
1719,0,42027115,1740586882.312026
1720,0,42051983,1740586882.337057
1721,0,42076851,1740586882.362827
1722,0,42101719,1740586882.386167
1723,0,42126588,1740586882.412820
1724,0,42151456,1740586882.438650
1725,0,42176325,1740586882.468687
1726,0,42201192,1740586882.486489
1727,0,42226061,1740586882.512482
1728,0,42250928,1740586882.535430
1729,0,42275796,1740586882.562497
1730,0,42300664,1740586882.583925
1731,0,42325532,1740586882.610214
1732,0,42350400,1740586882.636316
1733,0,42375268,1740586882.659203
1734,0,42400137,1740586882.686962
1735,0,42425005,1740586882.708649
1736,0,42449873,1740586882.736223
1737,0,42474741,1740586882.760443
1738,0,42499609,1740586882.783614
1739,0,42524477,1740586882.810989
1740,0,42549348,1740586882.835428
1741,0,42574213,1740586882.859828
1742,0,42599100,1740586882.885399
1743,0,42623949,1740586882.908601
1744,0,42648818,1740586882.936990
1745,0,42673687,1740586882.960659
1746,0,42698554,1740586882.986522
1747,0,42723423,1740586883.010165
1748,0,42748291,1740586883.034091
1749,0,42773159,1740586883.059795
1750,0,42798030,1740586883.084723
1751,0,42822895,1740586883.107001
1752,0,42847763,1740586883.135477
1753,0,42872632,1740586883.158696
1754,0,42897502,1740586883.183718
1755,0,42922367,1740586883.207948
1756,0,42947236,1740586883.230806
1757,0,42972105,1740586883.259398
1758,0,42996972,1740586883.283908
1759,0,43021840,1740586883.308043
1760,0,43046711,1740586883.331811
1761,0,43071575,1740586883.356195
1762,0,43096444,1740586883.384341
1763,0,43121313,1740586883.407320
1764,0,43146180,1740586883.432716
1765,0,43171050,1740586883.456709
1766,0,43195917,1740586883.479816
1767,0,43220784,1740586883.506924
1768,0,43245653,1740586883.528797
1769,2,-1000,1740586883.553125
1770,1,43270521,1740586883.565560
1770,1,-1000,1740586883.569264
1771,0,43295391,1740586883.584964
1772,0,43320257,1740586883.605539
1773,0,43345125,1740586883.628818
1774,0,43369994,1740586883.653940
1775,0,43394861,1740586883.680343
1776,0,43419730,1740586883.703838
1777,0,43444598,1740586883.728387
1778,0,43469466,1740586883.752942
1779,0,43494333,1740586883.777917
1780,0,43519202,1740586883.805330
1781,0,43544072,1740586883.827057
1782,0,43568938,1740586883.853071
1783,0,43593806,1740586883.877831
1784,0,43618675,1740586883.905022
1785,0,43643544,1740586883.929659
1786,0,43668410,1740586883.951437
1787,0,43693279,1740586883.977580
1788,0,43718147,1740586884.001341
1789,0,43743014,1740586884.027569
1790,0,43767883,1740586884.053578
1791,0,43792751,1740586884.076967
1792,0,43817619,1740586884.104832
1793,0,43842488,1740586884.126271
1794,0,43867356,1740586884.150952
1795,0,43892223,1740586884.178234
1796,0,43917092,1740586884.200415
1797,0,43941960,1740586884.226934
1798,0,43966828,1740586884.251415
1799,0,43991696,1740586884.274852
1800,0,44016564,1740586884.302425
1801,0,44041432,1740586884.325745
1802,0,44066300,1740586884.350604
1803,0,44091171,1740586884.374874
1804,0,44116038,1740586884.400717
1805,0,44140905,1740586884.426050
1806,0,44165773,1740586884.450484
1807,0,44190644,1740586884.473547
1808,0,44215509,1740586884.499704
1809,0,44240377,1740586884.527093
1810,0,44265247,1740586884.550002
1811,0,44290113,1740586884.574270
1812,0,44314981,1740586884.598444
1813,0,44339850,1740586884.624297
1814,0,44364717,1740586884.650541
1815,0,44389586,1740586884.674399
1816,0,44414454,1740586884.704061
1817,0,44439338,1740586884.723807
1818,0,44464190,1740586884.750539
1819,0,44489061,1740586884.778393
1820,0,44513929,1740586884.800884
1821,0,44538794,1740586884.822984
1822,0,44563662,1740586884.846904
1823,0,44588531,1740586884.873049
1824,0,44613400,1740586884.897561
1825,0,44638267,1740586884.922570
1826,0,44663137,1740586884.948424
1827,0,44688004,1740586884.970984
1828,0,44712871,1740586884.998467
1829,0,44737742,1740586885.021027
1830,2,-1000,1740586885.042847
1831,1,44762610,1740586885.055518
1831,1,-1000,1740586885.057634
1832,0,44787475,1740586885.076478
1833,0,44812344,1740586885.096601
1834,0,44837212,1740586885.122441
1835,0,44862082,1740586885.145176
1836,0,44886948,1740586885.171046
1837,0,44911816,1740586885.196807
1838,0,44936684,1740586885.219697
1839,0,44961552,1740586885.244726
1840,0,44986421,1740586885.269995
1841,0,45011291,1740586885.296605
1842,0,45036157,1740586885.320193
1843,0,45061025,1740586885.344544
1844,0,45085893,1740586885.369133
1845,0,45110761,1740586885.395500
1846,0,45135629,1740586885.421887
1847,0,45160498,1740586885.444104
1848,0,45185366,1740586885.469070
1849,0,45210234,1740586885.497128
1850,0,45235102,1740586885.520730
1851,0,45259972,1740586885.547943
1852,0,45284838,1740586885.571470
1853,0,45309706,1740586885.594630
1854,0,45334575,1740586885.618903
1855,0,45359442,1740586885.642643
1856,0,45384310,1740586885.671587
1857,0,45409178,1740586885.694574
1858,0,45434046,1740586885.717080
1859,0,45458914,1740586885.743538
1860,0,45483783,1740586885.767630
1861,0,45508651,1740586885.793271
1862,0,45533534,1740586885.820602
1863,0,45558388,1740586885.841423
1864,0,45583256,1740586885.867332
1865,0,45608123,1740586885.891858
1866,0,45632991,1740586885.920813
1867,0,45657864,1740586885.942062
1868,0,45682728,1740586885.966915
1869,0,45707596,1740586885.991256
1870,0,45732464,1740586886.016536
1871,0,45757332,1740586886.042612
1872,0,45782202,1740586886.066368
1873,0,45807068,1740586886.090641
1874,0,45831938,1740586886.115744
1875,0,45856804,1740586886.140163
1876,0,45881673,1740586886.166620
1877,0,45906544,1740586886.190411
1878,0,45931409,1740586886.214990
1879,0,45956277,1740586886.241664
1880,0,45981147,1740586886.265032
1881,0,46006013,1740586886.293033
1882,0,46030882,1740586886.316641
1883,0,46055750,1740586886.343094
1884,0,46080621,1740586886.367067
1885,0,46105487,1740586886.391656
1886,0,46130354,1740586886.414964
1887,0,46155224,1740586886.438874
1888,0,46180090,1740586886.466196
1889,0,46204958,1740586886.489245
1890,0,46229829,1740586886.513134
1891,2,-1000,1740586886.535491
1892,1,46254695,1740586886.548409
1892,1,-1000,1740586886.550391
1893,0,46279589,1740586886.566629
1894,0,46304431,1740586886.589629
1895,0,46329299,1740586886.614280
1896,0,46354167,1740586886.637210
1897,0,46379035,1740586886.662671
1898,0,46403905,1740586886.687637
1899,0,46428771,1740586886.711869
1900,0,46453639,1740586886.738605
1901,0,46478510,1740586886.761467
1902,0,46503376,1740586886.789336
1903,0,46528244,1740586886.811192
1904,0,46553112,1740586886.837889
1905,0,46577980,1740586886.861443
1906,0,46602848,1740586886.886927
1907,0,46627716,1740586886.913479
1908,0,46652585,1740586886.935692
1909,0,46677452,1740586886.962831
1910,0,46702320,1740586886.988584
1911,0,46727191,1740586887.010067
1912,0,46752057,1740586887.038780
1913,0,46776925,1740586887.060304
1914,0,46801794,1740586887.087563
1915,0,46826661,1740586887.112199
1916,0,46851529,1740586887.135367
1917,0,46876398,1740586887.162403
1918,0,46901266,1740586887.185704
1919,0,46926133,1740586887.209946
1920,0,46951002,1740586887.238115
1921,0,46975872,1740586887.258971
1922,0,47000738,1740586887.287059
1923,0,47025607,1740586887.309533
1924,0,47050474,1740586887.333670
1925,0,47075342,1740586887.361315
1926,0,47100211,1740586887.383503
1927,0,47125079,1740586887.411675
1928,0,47149977,1740586887.435012
1929,0,47174815,1740586887.458187
1930,0,47199683,1740586887.486329
1931,0,47224551,1740586887.508223
1932,0,47249419,1740586887.535897
1933,0,47274288,1740586887.559192
1934,0,47299159,1740586887.586277
1935,0,47324024,1740586887.609221
1936,0,47348892,1740586887.633091
1937,0,47373760,1740586887.659347
1938,0,47398628,1740586887.684052
1939,0,47423496,1740586887.708284
1940,0,47448364,1740586887.733481
1941,0,47473232,1740586887.757388
1942,0,47498101,1740586887.783061
1943,0,47522969,1740586887.807117
1944,0,47547839,1740586887.833419
1945,0,47572705,1740586887.856866
1946,0,47597573,1740586887.881344
1947,0,47622441,1740586887.908008
1948,0,47647309,1740586887.932243
1949,0,47672177,1740586887.956286
1950,0,47697046,1740586887.983274
1951,0,47721913,1740586888.005017
1952,2,-1000,1740586888.027264
1953,1,47746781,1740586888.039064
1953,1,-1000,1740586888.042665
1954,0,47771650,1740586888.059040
1955,0,47796519,1740586888.081255
1956,0,47821386,1740586888.107054
1957,0,47846254,1740586888.129113
1958,0,47871123,1740586888.155323
1959,0,47895990,1740586888.179297
1960,0,47920858,1740586888.205523
1961,0,47945727,1740586888.228817
1962,0,47970595,1740586888.253618
1963,0,47995463,1740586888.280948
1964,0,48020331,1740586888.303647
1965,0,48045199,1740586888.329973
1966,0,48070069,1740586888.354923
1967,0,48094936,1740586888.378322
1968,0,48119804,1740586888.406688
1969,0,48144672,1740586888.427783
1970,0,48169540,1740586888.455602
1971,0,48194409,1740586888.477848
1972,0,48219275,1740586888.503697
1973,0,48244144,1740586888.531535
1974,0,48269012,1740586888.552803
1975,0,48293880,1740586888.578815
1976,0,48318748,1740586888.603770
1977,0,48343616,1740586888.626636
1978,0,48368486,1740586888.657472
1979,0,48393353,1740586888.676873
1980,0,48418220,1740586888.702442
1981,0,48443091,1740586888.727450
1982,0,48467957,1740586888.750912
1983,0,48492825,1740586888.779378
1984,0,48517694,1740586888.801926
1985,0,48542561,1740586888.826611
1986,0,48567431,1740586888.852073
1987,0,48592298,1740586888.875165
1988,0,48617165,1740586888.903578
1989,0,48642034,1740586888.925680
1990,0,48666902,1740586888.950520
1991,0,48691773,1740586888.976684
1992,0,48716638,1740586889.000870
1993,0,48741506,1740586889.028031
1994,0,48766375,1740586889.050271
1995,0,48791243,1740586889.075171
1996,0,48816112,1740586889.099739
1997,0,48840979,1740586889.124673
1998,0,48865846,1740586889.151448
1999,0,48890715,1740586889.174742
2000,0,48915583,1740586889.201471
2001,0,48940452,1740586889.226835
2002,0,48965320,1740586889.252047
2003,0,48990188,1740586889.279245
2004,0,49015058,1740586889.299813
2005,0,49039924,1740586889.327070
2006,0,49064792,1740586889.347694
2007,0,49089660,1740586889.373157
2008,0,49114528,1740586889.401042
2009,0,49139396,1740586889.422486
2010,0,49164264,1740586889.447957
2011,0,49189133,1740586889.474273
2012,0,49214000,1740586889.497012
2013,2,-1000,1740586889.520723
2014,1,49238869,1740586889.532481
2014,1,-1000,1740586889.534482
2015,0,49263739,1740586889.550400
2016,0,49288605,1740586889.572463
2017,0,49313475,1740586889.596482
2018,0,49338341,1740586889.621594
2019,0,49363209,1740586889.648455
2020,0,49388078,1740586889.671278
2021,0,49412945,1740586889.696833
2022,0,49437814,1740586889.720962
2023,0,49462682,1740586889.745556
2024,0,49487550,1740586889.774104
2025,0,49512420,1740586889.795450
2026,0,49537286,1740586889.822636
2027,0,49562156,1740586889.846415
2028,0,49587022,1740586889.871041
2029,0,49611890,1740586889.898746
2030,0,49636759,1740586889.919866
2031,0,49661630,1740586889.945477
2032,0,49686497,1740586889.970788
2033,0,49711363,1740586889.994217
2034,0,49736231,1740586890.023016
2035,0,49761101,1740586890.044348
2036,0,49785967,1740586890.072252
2037,0,49810836,1740586890.094937
2038,0,49835705,1740586890.118866
2039,0,49860571,1740586890.149948
2040,0,49885440,1740586890.169599
2041,0,49910308,1740586890.194571
2042,0,49935176,1740586890.220204
2043,0,49960044,1740586890.243440
2044,0,49984912,1740586890.270706
2045,0,50009780,1740586890.293383
2046,0,50034648,1740586890.317783
2047,0,50059516,1740586890.343180
2048,0,50084386,1740586890.369851
2049,0,50109252,1740586890.394550
2050,0,50134121,1740586890.417820
2051,0,50158989,1740586890.441968
2052,0,50183857,1740586890.467981
2053,0,50208725,1740586890.493497
2054,0,50233593,1740586890.520555
2055,0,50258462,1740586890.542001
2056,0,50283329,1740586890.569279
2057,0,50308197,1740586890.591129
2058,0,50333067,1740586890.616763
2059,0,50357934,1740586890.643612
2060,0,50382802,1740586890.667006
2061,0,50407670,1740586890.693106
2062,0,50432538,1740586890.715536
2063,0,50457406,1740586890.742876
2064,0,50482281,1740586890.769659
2065,0,50507143,1740586890.789942
2066,0,50532010,1740586890.819402
2067,0,50556879,1740586890.839830
2068,0,50581747,1740586890.865781
2069,0,50606615,1740586890.892250
2070,0,50631483,1740586890.915043
2071,0,50656352,1740586890.941125
2072,0,50681219,1740586890.964098
2073,0,50706087,1740586890.989344
2074,2,-1000,1740586891.011238
2075,1,50730957,1740586891.022902
2075,1,-1000,1740586891.025877
2076,0,50755824,1740586891.045553
2077,0,50780692,1740586891.065440
2078,0,50805560,1740586891.088443
2079,0,50830428,1740586891.113545
2080,0,50855296,1740586891.138746
2081,0,50880176,1740586891.163995
2082,0,50905033,1740586891.189491
2083,0,50929900,1740586891.212749
2084,0,50954769,1740586891.238111
2085,0,50979639,1740586891.263699
2086,0,51004505,1740586891.289449
2087,0,51029374,1740586891.313008
2088,0,51054241,1740586891.338493
2089,0,51079109,1740586891.364147
2090,0,51103978,1740586891.389130
2091,0,51128846,1740586891.412966
2092,0,51153713,1740586891.440140
2093,0,51178582,1740586891.465508
2094,0,51203450,1740586891.489628
2095,0,51228321,1740586891.515587
2096,0,51253186,1740586891.538702
2097,0,51278054,1740586891.562558
2098,0,51302922,1740586891.587841
2099,0,51327790,1740586891.612902
2100,0,51352658,1740586891.638716
2101,0,51377527,1740586891.660746
2102,0,51402395,1740586891.686574
2103,0,51427263,1740586891.712121
2104,0,51452131,1740586891.738286
2105,0,51477001,1740586891.762331
2106,0,51501867,1740586891.785926
2107,0,51526735,1740586891.810282
2108,0,51551604,1740586891.835770
2109,0,51576473,1740586891.861209
2110,0,51601340,1740586891.887010
2111,0,51626209,1740586891.909879
2112,0,51651076,1740586891.936034
2113,0,51675944,1740586891.960809
2114,0,51700814,1740586891.984631
2115,0,51725681,1740586892.011044
2116,0,51750548,1740586892.036818
2117,0,51775416,1740586892.058874
2118,0,51800286,1740586892.085137
2119,0,51825153,1740586892.108228
2120,0,51850021,1740586892.136491
2121,0,51874889,1740586892.160500
2122,0,51899757,1740586892.183028
2123,0,51924625,1740586892.209551
2124,0,51949493,1740586892.232792
2125,0,51974361,1740586892.260517
2126,0,51999230,1740586892.283926
2127,0,52024106,1740586892.307117
2128,0,52048967,1740586892.333211
2129,0,52073835,1740586892.356725
2130,0,52098702,1740586892.389698
2131,0,52123571,1740586892.406862
2132,0,52148438,1740586892.432714
2133,0,52173306,1740586892.458685
2134,0,52198175,1740586892.481979
2135,2,-1000,1740586892.504580
2136,1,52223042,1740586892.517401
2136,1,-1000,1740586892.519312
2137,0,52247913,1740586892.535595
2138,0,52272781,1740586892.556968
2139,0,52297648,1740586892.580736
2140,0,52322515,1740586892.606193
2141,0,52347383,1740586892.632464
2142,0,52372254,1740586892.655379
2143,0,52397119,1740586892.679954
2144,0,52421987,1740586892.708477
2145,0,52446858,1740586892.729772
2146,0,52471724,1740586892.756586
2147,0,52496592,1740586892.779511
2148,0,52521460,1740586892.804389
2149,0,52546328,1740586892.832205
2150,0,52571196,1740586892.854879
2151,0,52596064,1740586892.880073
2152,0,52620934,1740586892.906499
2153,0,52645801,1740586892.930913
2154,0,52670673,1740586892.954911
2155,0,52695539,1740586892.979286
2156,0,52720405,1740586893.006176
2157,0,52745273,1740586893.028211
2158,0,52770141,1740586893.055243
2159,0,52795009,1740586893.078973
2160,0,52819877,1740586893.103494
2161,0,52844745,1740586893.130510
2162,0,52869616,1740586893.153170
2163,0,52894481,1740586893.179618
2164,0,52919350,1740586893.205800
2165,0,52944221,1740586893.227248
2166,0,52969086,1740586893.255164
2167,0,52993954,1740586893.278055
2168,0,53018822,1740586893.305114
2169,0,53043690,1740586893.329077
2170,0,53068559,1740586893.351978
2171,0,53093427,1740586893.379061
2172,0,53118296,1740586893.402465
2173,0,53143163,1740586893.426446
2174,0,53168031,1740586893.453418
2175,0,53192901,1740586893.476352
2176,0,53217767,1740586893.504466
2177,0,53242635,1740586893.526803
2178,0,53267503,1740586893.553338
2179,0,53292371,1740586893.576892
2180,0,53317240,1740586893.600671
2181,0,53342108,1740586893.635630
2182,0,53366976,1740586893.651004
2183,0,53391844,1740586893.677429
2184,0,53416712,1740586893.701921
2185,0,53441581,1740586893.725614
2186,0,53466448,1740586893.752458
2187,0,53491317,1740586893.774535
2188,0,53516185,1740586893.801341
2189,0,53541052,1740586893.826944
2190,0,53565921,1740586893.848834
2191,0,53590789,1740586893.876822
2192,0,53615657,1740586893.899124
2193,0,53640525,1740586893.925577
2194,0,53665393,1740586893.951728
2195,0,53690261,1740586893.973402
2196,2,-1000,1740586893.995662
2197,1,53715130,1740586894.009192
2197,1,-1000,1740586894.011721
2198,0,53739998,1740586894.026430
2199,0,53764868,1740586894.049609
2200,0,53789734,1740586894.072860
2201,0,53814602,1740586894.097354
2202,0,53839470,1740586894.124847
2203,0,53864339,1740586894.147383
2204,0,53889206,1740586894.172577
2205,0,53914075,1740586894.199019
2206,0,53938943,1740586894.221986
2207,0,53963810,1740586894.248505
2208,0,53988679,1740586894.271610
2209,0,54013549,1740586894.297044
2210,0,54038415,1740586894.324464
2211,0,54063283,1740586894.346748
2212,0,54088152,1740586894.372104
2213,0,54113020,1740586894.396798
2214,0,54137888,1740586894.422470
2215,0,54162756,1740586894.446383
2216,0,54187624,1740586894.472228
2217,0,54212492,1740586894.498123
2218,0,54237360,1740586894.520638
2219,0,54262228,1740586894.546682
2220,0,54287096,1740586894.571924
2221,0,54311965,1740586894.595212
2222,0,54336834,1740586894.622989
2223,0,54361701,1740586894.644589
2224,0,54386568,1740586894.672104
2225,0,54411438,1740586894.694584
2226,0,54436305,1740586894.720427
2227,0,54461173,1740586894.746324
2228,0,54486041,1740586894.772275
2229,0,54510927,1740586894.802555
2230,0,54535777,1740586894.820150
2231,0,54560645,1740586894.847098
2232,0,54585515,1740586894.872520
2233,0,54610384,1740586894.893943
2234,0,54635250,1740586894.921123
2235,0,54660120,1740586894.943968
2236,0,54684986,1740586894.968871
2237,0,54709854,1740586894.997568
2238,0,54734723,1740586895.020665
2239,0,54759591,1740586895.045141
2240,0,54784459,1740586895.068070
2241,0,54809328,1740586895.094079
2242,0,54834196,1740586895.120735
2243,0,54859063,1740586895.143493
2244,0,54883931,1740586895.169328
2245,0,54908801,1740586895.192642
2246,0,54933667,1740586895.219216
2247,0,54958535,1740586895.245550
2248,0,54983404,1740586895.267173
2249,0,55008272,1740586895.292893
2250,0,55033140,1740586895.317665
2251,0,55058008,1740586895.343534
2252,0,55082876,1740586895.368919
2253,0,55107744,1740586895.392612
2254,0,55132612,1740586895.419151
2255,0,55157480,1740586895.440747
2256,0,55182348,1740586895.466277
2257,2,-1000,1740586895.487904
2258,1,55207217,1740586895.498437
2259,0,55232091,1740586895.519195
2260,0,55256953,1740586895.541126
2261,0,55281821,1740586895.565600
2262,0,55306689,1740586895.590104
2263,0,55331557,1740586895.617496
2264,0,55356426,1740586895.639766
2265,0,55381293,1740586895.665630
2266,0,55406167,1740586895.691417
2267,0,55431030,1740586895.715510
2268,0,55455898,1740586895.742239
2269,0,55480769,1740586895.766848
2270,0,55505634,1740586895.789979
2271,0,55530502,1740586895.816861
2272,0,55555370,1740586895.839501
2273,0,55580238,1740586895.867129
2274,0,55605106,1740586895.891464
2275,0,55629976,1740586895.913078
2276,0,55654843,1740586895.941912
2277,0,55679711,1740586895.966048
2278,0,55704579,1740586895.990500
2279,0,55729450,1740586896.015520
2280,0,55754316,1740586896.038888
2281,0,55779183,1740586896.065520
2282,0,55804052,1740586896.089906
2283,0,55828922,1740586896.114955
2284,0,55853788,1740586896.138631
2285,0,55878656,1740586896.163780
2286,0,55903524,1740586896.187919
2287,0,55928392,1740586896.212609
2288,0,55953260,1740586896.238093
2289,0,55978131,1740586896.262781
2290,0,56002996,1740586896.288435
2291,0,56027864,1740586896.310986
2292,0,56052734,1740586896.338545
2293,0,56077601,1740586896.363497
2294,0,56102469,1740586896.388479
2295,0,56127338,1740586896.413711
2296,0,56152205,1740586896.437371
2297,0,56177073,1740586896.462890
2298,0,56201942,1740586896.488818
2299,0,56226811,1740586896.510569
2300,0,56251678,1740586896.537446
2301,0,56276546,1740586896.562634
2302,0,56301415,1740586896.584624
2303,0,56326283,1740586896.612892
2304,0,56351150,1740586896.635191
2305,0,56376020,1740586896.660765
2306,0,56400886,1740586896.686175
2307,0,56425754,1740586896.709420
2308,0,56450622,1740586896.737165
2309,0,56475491,1740586896.760347
2310,0,56500359,1740586896.786059
2311,0,56525227,1740586896.810550
2312,0,56550096,1740586896.833912
2313,0,56574964,1740586896.862239
2314,0,56599832,1740586896.883686
2315,0,56624701,1740586896.909281
2316,0,56649567,1740586896.932741
2317,0,56674435,1740586896.959847
2318,2,-1000,1740586896.980243
2319,1,56699304,1740586896.993724
2319,1,-1000,1740586896.995773
2320,0,56724171,1740586897.012162
2321,0,56749040,1740586897.034924
2322,0,56773922,1740586897.057152
2323,0,56798776,1740586897.082949
2324,0,56823645,1740586897.108218
2325,0,56848512,1740586897.131742
2326,0,56873382,1740586897.157783
2327,0,56898248,1740586897.181182
2328,0,56923117,1740586897.206625
2329,0,56947986,1740586897.233521
2330,0,56972853,1740586897.257558
2331,0,56997721,1740586897.281899
2332,0,57022589,1740586897.307487
2333,0,57047457,1740586897.333735
2334,0,57072325,1740586897.357438
2335,0,57097194,1740586897.382748
2336,0,57122063,1740586897.406266
2337,0,57146929,1740586897.430010
2338,0,57171798,1740586897.457363
2339,0,57196668,1740586897.483195
2340,0,57221552,1740586897.506547
2341,0,57246402,1740586897.532004
2342,0,57271271,1740586897.555691
2343,0,57296138,1740586897.583596
2344,0,57321007,1740586897.607954
2345,0,57345875,1740586897.630332
2346,0,57370744,1740586897.656214
2347,0,57395611,1740586897.681710
2348,0,57420479,1740586897.704123
2349,0,57445350,1740586897.731027
2350,0,57470215,1740586897.754604
2351,0,57495083,1740586897.781193
2352,0,57519953,1740586897.805298
2353,0,57544820,1740586897.828198
2354,0,57569687,1740586897.856573
2355,0,57594558,1740586897.877611
2356,0,57619424,1740586897.907062
2357,0,57644293,1740586897.929943
2358,0,57669160,1740586897.954682
2359,0,57694030,1740586897.980044
2360,0,57718897,1740586898.004340
2361,0,57743765,1740586898.027827
2362,0,57768633,1740586898.053688
2363,0,57793501,1740586898.078293
2364,0,57818369,1740586898.103782
2365,0,57843237,1740586898.128647
2366,0,57868105,1740586898.154267
2367,0,57892973,1740586898.176918
2368,0,57917841,1740586898.203982
2369,0,57942709,1740586898.227988
2370,0,57967578,1740586898.252407
2371,0,57992446,1740586898.276478
2372,0,58017315,1740586898.300892
2373,0,58042182,1740586898.326851
2374,0,58067051,1740586898.351983
2375,0,58091919,1740586898.375629
2376,0,58116786,1740586898.401948
2377,0,58141654,1740586898.425863
2378,0,58166522,1740586898.453267
2379,2,-1000,1740586898.472964
2380,1,58191391,1740586898.486584
2380,1,-1000,1740586898.488894
2381,0,58216259,1740586898.506006
2382,0,58241127,1740586898.526837
2383,0,58265998,1740586898.549373
2384,0,58290863,1740586898.575926
2385,0,58315731,1740586898.600808
2386,0,58340599,1740586898.623513
2387,0,58365468,1740586898.649090
2388,0,58390336,1740586898.673219
2389,0,58415204,1740586898.699947
2390,0,58440072,1740586898.725264
2391,0,58464940,1740586898.748506
2392,0,58489808,1740586898.773472
2393,0,58514679,1740586898.800725
2394,0,58539544,1740586898.822723
2395,0,58564412,1740586898.850543
2396,0,58589285,1740586898.874190
2397,0,58614148,1740586898.897093
2398,0,58639017,1740586898.923825
2399,0,58663887,1740586898.947764
2400,0,58688754,1740586898.975925
2401,0,58713621,1740586898.998657
2402,0,58738489,1740586899.024535
2403,0,58763358,1740586899.048875
2404,0,58788225,1740586899.072021
2405,0,58813093,1740586899.101066
2406,0,58837964,1740586899.123569
2407,0,58862830,1740586899.147110
2408,0,58887698,1740586899.171110
2409,0,58912566,1740586899.197105
2410,0,58937434,1740586899.222335
2411,0,58962303,1740586899.247100
2412,0,58987171,1740586899.270568
2413,0,59012038,1740586899.296531
2414,0,59036906,1740586899.321467
2415,0,59061783,1740586899.347532
2416,0,59086645,1740586899.371567
2417,0,59111511,1740586899.397027
2418,0,59136379,1740586899.420297
2419,0,59161250,1740586899.445534
2420,0,59186115,1740586899.472169
2421,0,59210983,1740586899.495858
2422,0,59235855,1740586899.519204
2423,0,59260719,1740586899.545294
2424,0,59285588,1740586899.571090
2425,0,59310456,1740586899.595901
2426,0,59335325,1740586899.621057
2427,0,59360193,1740586899.644119
2428,0,59385060,1740586899.670667
2429,0,59409931,1740586899.695571
2430,0,59434796,1740586899.720939
2431,0,59459665,1740586899.743577
2432,0,59484532,1740586899.769837
2433,0,59509401,1740586899.792690
2434,0,59534269,1740586899.818581
2435,0,59559137,1740586899.845649
2436,0,59584006,1740586899.867312
2437,0,59608873,1740586899.893833
2438,0,59633741,1740586899.918737
2439,0,59658611,1740586899.943184
2440,2,-1000,1740586899.964430
2441,1,59683478,1740586899.977485
2442,0,59708346,1740586899.995007
2443,0,59733215,1740586900.016838
2444,0,59758082,1740586900.041404
2445,0,59782950,1740586900.067370
2446,0,59807818,1740586900.092782
2447,0,59832687,1740586900.116998
2448,0,59857555,1740586900.140397
